gender,age,number_of_kids,day,online_hours
MALE,28,0,7,6.333333333333334
MALE,28,0,8,8.266666666666667
MALE,28,0,9,8.483333333333334
MALE,28,0,10,8.366666666666667
MALE,28,0,11,7.45
MALE,28,0,12,6.7
MALE,28,0,13,7.15
MALE,28,0,14,8.816666666666666
MALE,28,0,15,5.816666666666666
MALE,28,0,16,6.783333333333333
MALE,28,0,17,8.416666666666666
MALE,28,0,18,5.433333333333334
MALE,28,0,19,10.05
MALE,28,0,20,9.5
MALE,28,0,21,7.783333333333333
FEMALE,28,1,1,1.1833333333333333
FEMALE,28,1,2,2.3166666666666664
FEMALE,28,1,5,5.566666666666667
FEMALE,28,1,6,3.9833333333333334
FEMALE,28,1,7,5.283333333333332
FEMALE,28,1,8,2.266666666666667
FEMALE,28,1,9,2.4
FEMALE,28,1,12,1.1166666666666667
FEMALE,28,1,13,1.2333333333333334
FEMALE,28,1,14,1.25
FEMALE,28,1,15,0.5666666666666667
FEMALE,28,1,16,2.1333333333333333
FEMALE,28,1,19,0.6333333333333333
FEMALE,28,1,20,5.1
FEMALE,28,1,21,1.7333333333333334
MALE,31,0,1,0.9333333333333333
MALE,31,0,2,0.31666666666666665
MALE,31,0,4,8.733333333333333
MALE,31,0,5,2.3666666666666667
MALE,31,0,7,3.283333333333333
MALE,31,0,8,1.8833333333333335
MALE,31,0,9,0.5666666666666667
MALE,31,0,11,5.783333333333333
MALE,31,0,12,0.6666666666666667
MALE,31,0,13,4.216666666666667
MALE,31,0,14,0.6833333333333333
MALE,31,0,16,3.75
MALE,31,0,18,6.783333333333333
MALE,31,0,19,4.633333333333333
MALE,31,0,20,3.0666666666666664
MALE,31,0,21,2.566666666666667
MALE,40,1,2,1.3166666666666667
MALE,40,1,5,2.1333333333333333
MALE,40,1,6,4.816666666666666
MALE,40,1,7,3.5833333333333335
MALE,40,1,8,4.666666666666666
MALE,40,1,9,5.483333333333333
MALE,40,1,12,2.2666666666666666
MALE,40,1,13,3.916666666666667
MALE,40,1,14,4.416666666666667
MALE,40,1,15,4.433333333333334
MALE,40,1,19,2.216666666666667
MALE,40,1,20,4.45
MALE,40,1,21,2.6333333333333333
MALE,21,0,1,6.25
MALE,21,0,2,8.4
MALE,21,0,3,10.000000000000002
MALE,21,0,4,9.983333333333333
MALE,21,0,5,5.95
MALE,21,0,6,7.4
MALE,21,0,7,7.75
MALE,21,0,8,5.65
MALE,21,0,9,6.1
MALE,21,0,10,9.833333333333334
MALE,21,0,11,9.850000000000001
MALE,21,0,13,8.566666666666666
MALE,21,0,14,6.916666666666666
MALE,21,0,15,9.0
MALE,21,0,16,8.783333333333333
MALE,21,0,17,8.566666666666666
MALE,21,0,18,7.5
MALE,21,0,20,6.05
MALE,21,0,21,9.833333333333334
MALE,20,2,1,7.583333333333334
MALE,20,2,2,10.083333333333334
MALE,20,2,5,8.783333333333333
MALE,20,2,7,7.283333333333333
MALE,20,2,8,11.25
MALE,20,2,9,9.55
MALE,20,2,12,8.216666666666667
MALE,20,2,14,10.183333333333334
MALE,20,2,15,9.716666666666667
MALE,20,2,16,9.250000000000002
MALE,20,2,19,8.866666666666667
MALE,20,2,21,6.483333333333333
FEMALE,48,0,1,4.183333333333334
FEMALE,48,0,2,3.5
FEMALE,48,0,5,3.966666666666667
FEMALE,48,0,8,3.9166666666666665
FEMALE,48,0,9,5.416666666666666
FEMALE,48,0,12,6.283333333333333
FEMALE,48,0,14,3.4
FEMALE,48,0,15,6.05
FEMALE,48,0,16,3.916666666666667
FEMALE,48,0,19,5.483333333333333
FEMALE,48,0,20,8.316666666666666
FEMALE,48,0,21,4.233333333333333
FEMALE,24,0,1,3.416666666666667
FEMALE,24,0,6,3.0166666666666666
FEMALE,24,0,7,3.033333333333333
FEMALE,24,0,8,4.55
FEMALE,24,0,9,1.2999999999999998
FEMALE,24,0,12,0.75
FEMALE,24,0,13,2.1333333333333333
FEMALE,24,0,14,2.65
FEMALE,24,0,15,2.1833333333333336
FEMALE,24,0,16,1.6166666666666667
FEMALE,24,0,19,2.0
FEMALE,24,0,20,1.3833333333333333
FEMALE,24,0,21,0.6833333333333333
MALE,23,0,1,5.033333333333333
MALE,23,0,2,2.15
MALE,23,0,3,8.883333333333333
MALE,23,0,4,8.566666666666668
MALE,23,0,5,3.5333333333333337
MALE,23,0,6,4.233333333333333
MALE,23,0,7,2.1666666666666665
MALE,23,0,9,4.516666666666667
MALE,23,0,10,8.299999999999999
MALE,23,0,11,6.533333333333333
MALE,23,0,13,4.966666666666666
MALE,23,0,15,4.35
MALE,23,0,16,2.7666666666666666
MALE,23,0,17,7.616666666666666
MALE,23,0,18,8.2
MALE,23,0,19,2.9333333333333336
MALE,23,0,20,2.333333333333333
MALE,23,0,21,2.6500000000000004
FEMALE,22,0,1,0.8
FEMALE,22,0,2,1.3
FEMALE,22,0,3,1.7666666666666666
FEMALE,22,0,4,2.0166666666666666
FEMALE,22,0,5,2.7333333333333334
FEMALE,22,0,6,0.9166666666666667
FEMALE,22,0,7,1.1666666666666665
FEMALE,22,0,8,0.8833333333333333
FEMALE,22,0,9,0.43333333333333335
FEMALE,22,0,10,4.5
FEMALE,22,0,11,4.366666666666666
FEMALE,22,0,13,4.483333333333333
FEMALE,22,0,14,0.85
FEMALE,22,0,15,1.0999999999999999
FEMALE,22,0,16,0.9166666666666666
FEMALE,22,0,17,3.5999999999999996
FEMALE,22,0,18,4.183333333333334
FEMALE,22,0,19,0.8166666666666667
FEMALE,22,0,20,0.85
FEMALE,22,0,21,2.433333333333333
MALE,31,0,1,5.583333333333333
MALE,31,0,2,8.383333333333333
MALE,31,0,3,0.7666666666666667
MALE,31,0,6,7.216666666666667
MALE,31,0,7,6.533333333333333
MALE,31,0,8,8.766666666666666
MALE,31,0,9,8.616666666666667
MALE,31,0,10,0.75
MALE,31,0,13,4.916666666666667
MALE,31,0,14,4.95
MALE,31,0,15,6.300000000000001
MALE,31,0,16,5.416666666666666
MALE,31,0,20,7.066666666666666
MALE,40,3,1,9.549999999999999
MALE,40,3,2,8.083333333333332
MALE,40,3,3,8.399999999999999
MALE,40,3,4,6.616666666666667
MALE,40,3,5,6.433333333333334
MALE,40,3,6,8.183333333333334
MALE,40,3,7,9.6
MALE,40,3,8,9.600000000000001
MALE,40,3,9,7.633333333333334
MALE,40,3,10,5.8
MALE,40,3,11,7.2
MALE,40,3,12,9.966666666666667
MALE,40,3,13,9.15
MALE,40,3,14,7.716666666666667
MALE,40,3,15,9.316666666666666
MALE,40,3,16,8.166666666666666
MALE,40,3,18,9.566666666666666
MALE,40,3,19,9.049999999999999
MALE,40,3,20,9.750000000000002
MALE,40,3,21,5.766666666666667
MALE,27,0,1,10.683333333333334
MALE,27,0,5,10.416666666666666
MALE,27,0,6,10.716666666666667
MALE,27,0,7,5.433333333333333
MALE,27,0,8,9.866666666666667
MALE,27,0,12,6.216666666666667
MALE,27,0,13,10.75
MALE,27,0,14,7.833333333333334
MALE,27,0,15,7.666666666666667
MALE,27,0,19,6.25
MALE,27,0,20,10.799999999999999
MALE,27,0,21,6.466666666666667
MALE,68,0,1,4.616666666666667
MALE,68,0,2,5.8500000000000005
MALE,68,0,6,4.033333333333333
MALE,68,0,7,6.716666666666667
MALE,68,0,8,7.616666666666667
MALE,68,0,9,7.983333333333333
MALE,68,0,13,7.75
MALE,68,0,14,7.333333333333333
MALE,68,0,15,3.95
MALE,68,0,16,8.133333333333335
MALE,68,0,21,7.283333333333333
MALE,24,4,1,6.016666666666667
MALE,24,4,5,5.216666666666667
MALE,24,4,6,5.716666666666667
MALE,24,4,7,5.866666666666667
MALE,24,4,8,1.5166666666666666
MALE,24,4,12,2.933333333333333
MALE,24,4,13,1.2999999999999998
MALE,24,4,14,2.7166666666666663
MALE,24,4,15,4.683333333333333
MALE,24,4,16,5.116666666666666
MALE,24,4,19,4.166666666666667
MALE,24,4,20,5.333333333333334
MALE,24,4,21,3.0
FEMALE,25,0,1,3.6166666666666667
FEMALE,25,0,2,2.2
FEMALE,25,0,5,3.633333333333333
FEMALE,25,0,7,4.1
FEMALE,25,0,8,2.4833333333333334
FEMALE,25,0,9,1.95
FEMALE,25,0,12,2.45
FEMALE,25,0,13,2.466666666666667
FEMALE,25,0,15,1.05
FEMALE,25,0,16,3.45
FEMALE,25,0,19,2.15
FEMALE,25,0,20,1.1333333333333333
FEMALE,25,0,21,1.2333333333333332
MALE,40,0,1,3.65
MALE,40,0,2,3.25
MALE,40,0,5,3.0
MALE,40,0,6,1.6833333333333333
MALE,40,0,7,3.15
MALE,40,0,8,3.0833333333333335
MALE,40,0,9,2.666666666666667
MALE,40,0,12,1.15
MALE,40,0,13,1.5166666666666666
MALE,40,0,14,1.0333333333333334
MALE,40,0,15,2.3833333333333333
MALE,40,0,19,0.8166666666666667
MALE,40,0,20,0.75
MALE,40,0,21,4.366666666666667
MALE,68,2,1,2.7
MALE,68,2,5,2.7666666666666666
MALE,68,2,6,4.633333333333334
MALE,68,2,7,1.9166666666666667
MALE,68,2,8,1.1166666666666667
MALE,68,2,9,2.166666666666667
MALE,68,2,13,4.466666666666667
MALE,68,2,14,4.750000000000001
MALE,68,2,15,3.0
MALE,68,2,16,4.116666666666667
MALE,68,2,19,3.45
MALE,68,2,20,4.566666666666666
MALE,68,2,21,2.783333333333333
MALE,31,4,1,5.316666666666667
MALE,31,4,5,3.6166666666666667
MALE,31,4,6,1.5
MALE,31,4,7,1.5166666666666666
MALE,31,4,8,4.55
MALE,31,4,12,5.133333333333334
MALE,31,4,13,2.283333333333333
MALE,31,4,14,5.166666666666667
MALE,31,4,15,4.733333333333333
MALE,31,4,19,5.033333333333333
MALE,31,4,20,4.833333333333334
MALE,31,4,21,1.9333333333333331
FEMALE,46,3,1,2.5666666666666664
FEMALE,46,3,2,3.3333333333333335
FEMALE,46,3,5,4.533333333333333
FEMALE,46,3,6,5.316666666666666
FEMALE,46,3,7,2.8833333333333337
FEMALE,46,3,8,4.583333333333334
FEMALE,46,3,9,2.9
FEMALE,46,3,12,2.6
FEMALE,46,3,13,4.183333333333334
FEMALE,46,3,14,1.3333333333333335
FEMALE,46,3,15,2.5166666666666666
FEMALE,46,3,16,3.7
FEMALE,46,3,19,4.233333333333333
FEMALE,46,3,20,5.3999999999999995
FEMALE,46,3,21,3.7833333333333337
MALE,27,0,1,1.3833333333333333
MALE,27,0,5,4.416666666666667
MALE,27,0,6,5.05
MALE,27,0,7,5.466666666666667
MALE,27,0,8,4.4
MALE,27,0,9,1.7166666666666668
MALE,27,0,12,4.783333333333333
MALE,27,0,13,2.4666666666666663
MALE,27,0,14,2.6
MALE,27,0,15,5.300000000000001
MALE,27,0,16,1.7
MALE,27,0,19,1.0833333333333333
MALE,27,0,20,1.7666666666666666
MALE,27,0,21,4.216666666666667
MALE,24,3,1,9.116666666666665
MALE,24,3,2,10.866666666666667
MALE,24,3,3,11.416666666666666
MALE,24,3,4,9.016666666666666
MALE,24,3,5,6.866666666666666
MALE,24,3,6,9.8
MALE,24,3,7,10.15
MALE,24,3,8,9.316666666666666
MALE,24,3,9,7.216666666666667
MALE,24,3,10,8.133333333333335
MALE,24,3,11,8.716666666666667
MALE,24,3,12,9.95
MALE,24,3,13,8.566666666666666
MALE,24,3,14,10.833333333333334
MALE,24,3,15,8.866666666666667
MALE,24,3,16,7.5
MALE,24,3,17,6.416666666666666
MALE,24,3,18,10.9
MALE,24,3,19,9.683333333333335
MALE,24,3,20,7.383333333333333
MALE,24,3,21,8.25
MALE,42,1,1,6.166666666666667
MALE,42,1,2,7.383333333333333
MALE,42,1,5,5.8
MALE,42,1,6,7.316666666666666
MALE,42,1,8,8.05
MALE,42,1,9,9.683333333333334
MALE,42,1,12,8.766666666666667
MALE,42,1,13,8.649999999999999
MALE,42,1,15,9.166666666666668
MALE,42,1,16,7.833333333333333
MALE,42,1,19,5.783333333333333
MALE,42,1,20,9.583333333333334
FEMALE,31,0,1,0.41666666666666663
FEMALE,31,0,2,3.7333333333333334
FEMALE,31,0,5,2.35
FEMALE,31,0,6,3.533333333333333
FEMALE,31,0,7,2.5999999999999996
FEMALE,31,0,8,3.1666666666666665
FEMALE,31,0,9,1.9666666666666668
FEMALE,31,0,12,1.8833333333333333
FEMALE,31,0,13,2.3833333333333333
FEMALE,31,0,14,1.0333333333333334
FEMALE,31,0,15,0.95
FEMALE,31,0,16,1.6833333333333331
FEMALE,31,0,19,3.6166666666666667
FEMALE,31,0,20,1.3666666666666667
FEMALE,31,0,21,2.2333333333333334
MALE,62,0,1,6.933333333333334
MALE,62,0,5,5.383333333333334
MALE,62,0,6,7.633333333333334
MALE,62,0,7,8.5
MALE,62,0,8,6.166666666666667
MALE,62,0,12,5.5
MALE,62,0,13,8.333333333333332
MALE,62,0,14,8.433333333333334
MALE,62,0,15,4.3999999999999995
MALE,62,0,19,8.516666666666667
MALE,62,0,20,8.266666666666667
MALE,62,0,21,6.300000000000001
MALE,57,0,1,6.683333333333333
MALE,57,0,2,3.7166666666666663
MALE,57,0,3,6.116666666666667
MALE,57,0,4,7.883333333333333
MALE,57,0,5,3.8333333333333335
MALE,57,0,6,6.1
MALE,57,0,7,4.333333333333333
MALE,57,0,8,5.833333333333333
MALE,57,0,9,7.55
MALE,57,0,10,6.2
MALE,57,0,11,7.166666666666667
MALE,57,0,12,5.633333333333334
MALE,57,0,13,7.45
MALE,57,0,14,4.516666666666667
MALE,57,0,16,8.666666666666666
MALE,57,0,17,5.783333333333333
MALE,57,0,18,5.733333333333333
MALE,57,0,19,4.15
MALE,57,0,20,5.6
MALE,57,0,21,8.033333333333333
MALE,70,4,1,7.516666666666667
MALE,70,4,6,4.85
MALE,70,4,7,4.949999999999999
MALE,70,4,8,4.616666666666666
MALE,70,4,9,8.833333333333334
MALE,70,4,13,6.533333333333333
MALE,70,4,14,4.8
MALE,70,4,16,6.666666666666666
MALE,70,4,20,5.749999999999999
MALE,70,4,21,4.883333333333334
MALE,29,0,1,1.4166666666666667
MALE,29,0,2,4.283333333333333
MALE,29,0,5,1.8666666666666667
MALE,29,0,6,2.1
MALE,29,0,7,5.033333333333333
MALE,29,0,8,4.766666666666667
MALE,29,0,12,3.25
MALE,29,0,13,2.1333333333333333
MALE,29,0,14,4.933333333333334
MALE,29,0,15,1.9833333333333334
MALE,29,0,16,2.3666666666666667
MALE,29,0,19,2.316666666666667
MALE,29,0,20,4.583333333333334
MALE,29,0,21,3.9833333333333334
FEMALE,22,0,1,3.6
FEMALE,22,0,2,0.06666666666666667
FEMALE,22,0,6,3.8499999999999996
FEMALE,22,0,8,1.2166666666666666
FEMALE,22,0,9,1.35
FEMALE,22,0,12,4.766666666666667
FEMALE,22,0,13,3.3499999999999996
FEMALE,22,0,14,0.8166666666666667
FEMALE,22,0,15,1.0333333333333334
FEMALE,22,0,16,4.45
FEMALE,22,0,19,3.55
FEMALE,22,0,20,2.7833333333333337
MALE,25,0,1,4.933333333333334
MALE,25,0,2,1.6333333333333333
MALE,25,0,5,3.8833333333333333
MALE,25,0,6,5.083333333333333
MALE,25,0,7,5.833333333333334
MALE,25,0,8,2.0
MALE,25,0,9,2.8666666666666667
MALE,25,0,12,3.8166666666666664
MALE,25,0,13,1.8499999999999999
MALE,25,0,15,4.116666666666667
MALE,25,0,16,4.45
MALE,25,0,19,5.233333333333333
MALE,25,0,21,1.1666666666666667
MALE,33,0,1,3.6333333333333333
MALE,33,0,2,0.08333333333333333
MALE,33,0,4,4.633333333333334
MALE,33,0,5,1.4000000000000001
MALE,33,0,6,1.1333333333333333
MALE,33,0,7,4.166666666666667
MALE,33,0,8,3.216666666666667
MALE,33,0,9,3.783333333333333
MALE,33,0,11,8.333333333333334
MALE,33,0,12,3.783333333333333
MALE,33,0,13,4.483333333333333
MALE,33,0,14,2.966666666666667
MALE,33,0,15,2.6833333333333336
MALE,33,0,16,2.716666666666667
MALE,33,0,18,6.833333333333333
MALE,33,0,19,2.8833333333333333
MALE,33,0,20,2.3666666666666667
MALE,33,0,21,2.533333333333333
MALE,32,1,1,7.016666666666667
MALE,32,1,2,10.1
MALE,32,1,3,10.75
MALE,32,1,4,6.666666666666667
MALE,32,1,5,9.316666666666666
MALE,32,1,6,6.666666666666667
MALE,32,1,7,7.8999999999999995
MALE,32,1,8,10.5
MALE,32,1,9,7.033333333333333
MALE,32,1,10,5.866666666666666
MALE,32,1,11,7.449999999999999
MALE,32,1,12,9.483333333333334
MALE,32,1,13,8.25
MALE,32,1,14,7.816666666666666
MALE,32,1,15,8.833333333333334
MALE,32,1,16,10.883333333333333
MALE,32,1,17,5.55
MALE,32,1,18,6.483333333333333
MALE,32,1,19,9.833333333333334
MALE,32,1,20,5.8999999999999995
MALE,32,1,21,6.683333333333334
MALE,50,3,1,9.45
MALE,50,3,2,6.716666666666667
MALE,50,3,3,6.933333333333334
MALE,50,3,4,8.183333333333334
MALE,50,3,6,10.266666666666666
MALE,50,3,7,5.566666666666666
MALE,50,3,8,8.65
MALE,50,3,9,6.966666666666667
MALE,50,3,10,8.466666666666665
MALE,50,3,11,8.05
MALE,50,3,12,7.6
MALE,50,3,13,9.883333333333333
MALE,50,3,14,7.4
MALE,50,3,15,9.966666666666665
MALE,50,3,16,5.45
MALE,50,3,17,9.65
MALE,50,3,18,8.516666666666667
MALE,50,3,19,8.383333333333333
MALE,50,3,20,9.899999999999999
MALE,50,3,21,7.083333333333333
MALE,34,4,1,4.433333333333333
MALE,34,4,2,4.4
MALE,34,4,5,2.5999999999999996
MALE,34,4,6,2.1
MALE,34,4,7,2.15
MALE,34,4,8,1.1166666666666667
MALE,34,4,9,3.65
MALE,34,4,12,2.3666666666666667
MALE,34,4,13,4.55
MALE,34,4,14,3.5999999999999996
MALE,34,4,15,5.383333333333334
MALE,34,4,16,4.533333333333333
MALE,34,4,19,1.4333333333333333
MALE,34,4,20,5.466666666666667
MALE,34,4,21,1.0333333333333332
MALE,19,0,1,7.833333333333333
MALE,19,0,2,5.6000000000000005
MALE,19,0,3,6.983333333333333
MALE,19,0,4,6.716666666666668
MALE,19,0,5,7.050000000000001
MALE,19,0,7,8.833333333333332
MALE,19,0,8,9.583333333333332
MALE,19,0,9,5.266666666666667
MALE,19,0,10,9.133333333333333
MALE,19,0,11,7.033333333333333
MALE,19,0,12,9.016666666666666
MALE,19,0,13,10.633333333333333
MALE,19,0,14,8.466666666666669
MALE,19,0,15,6.25
MALE,19,0,16,6.666666666666667
MALE,19,0,18,8.766666666666667
MALE,19,0,19,9.083333333333332
MALE,19,0,20,9.483333333333334
MALE,19,0,21,6.733333333333333
FEMALE,24,0,1,8.299999999999999
FEMALE,24,0,2,6.216666666666667
FEMALE,24,0,3,6.0
FEMALE,24,0,4,5.033333333333333
FEMALE,24,0,5,7.983333333333333
FEMALE,24,0,6,7.333333333333334
FEMALE,24,0,7,5.25
FEMALE,24,0,8,8.166666666666668
FEMALE,24,0,9,8.9
FEMALE,24,0,10,8.8
FEMALE,24,0,11,7.216666666666667
FEMALE,24,0,12,4.433333333333334
FEMALE,24,0,13,6.499999999999999
FEMALE,24,0,14,4.633333333333333
FEMALE,24,0,15,5.616666666666666
FEMALE,24,0,16,8.1
FEMALE,24,0,17,8.266666666666666
FEMALE,24,0,18,7.550000000000001
FEMALE,24,0,19,4.7
FEMALE,24,0,20,8.066666666666666
FEMALE,24,0,21,8.35
FEMALE,26,4,1,2.25
FEMALE,26,4,2,3.7
FEMALE,26,4,5,1.3833333333333333
FEMALE,26,4,6,4.15
FEMALE,26,4,7,5.666666666666667
FEMALE,26,4,8,1.3833333333333333
FEMALE,26,4,9,0.8
FEMALE,26,4,12,4.516666666666667
FEMALE,26,4,13,4.7
FEMALE,26,4,14,1.7
FEMALE,26,4,15,1.0333333333333332
FEMALE,26,4,16,5.083333333333333
FEMALE,26,4,19,3.85
FEMALE,26,4,20,0.9833333333333334
FEMALE,25,0,1,3.9333333333333336
FEMALE,25,0,2,2.9833333333333334
FEMALE,25,0,5,2.666666666666667
FEMALE,25,0,7,2.7
FEMALE,25,0,8,1.5333333333333332
FEMALE,25,0,9,1.7833333333333334
FEMALE,25,0,12,2.4166666666666665
FEMALE,25,0,14,1.2666666666666666
FEMALE,25,0,15,1.6333333333333335
FEMALE,25,0,16,3.35
FEMALE,25,0,19,1.9833333333333332
FEMALE,25,0,20,2.6166666666666667
FEMALE,25,0,21,1.05
MALE,25,3,1,1.8666666666666667
MALE,25,3,2,3.366666666666667
MALE,25,3,5,2.033333333333333
MALE,25,3,7,6.05
MALE,25,3,8,4.883333333333334
MALE,25,3,9,2.65
MALE,25,3,12,2.1500000000000004
MALE,25,3,15,5.233333333333333
MALE,25,3,16,4.266666666666667
MALE,25,3,19,3.65
MALE,25,3,21,1.5166666666666668
MALE,21,0,2,3.316666666666667
MALE,21,0,5,1.7666666666666666
MALE,21,0,6,2.6333333333333333
MALE,21,0,7,0.6833333333333333
MALE,21,0,9,4.466666666666668
MALE,21,0,12,1.5666666666666669
MALE,21,0,13,1.6833333333333333
MALE,21,0,14,4.116666666666666
MALE,21,0,16,0.9833333333333333
MALE,21,0,19,4.3
MALE,21,0,20,3.7166666666666663
MALE,21,0,21,3.8
MALE,66,1,1,1.6666666666666667
MALE,66,1,2,2.2
MALE,66,1,3,7.55
MALE,66,1,4,4.1000000000000005
MALE,66,1,5,3.466666666666667
MALE,66,1,6,1.6333333333333333
MALE,66,1,7,2.25
MALE,66,1,8,4.2
MALE,66,1,9,3.2333333333333334
MALE,66,1,10,6.55
MALE,66,1,11,4.433333333333334
MALE,66,1,12,2.9833333333333334
MALE,66,1,13,2.9333333333333336
MALE,66,1,14,1.3833333333333333
MALE,66,1,17,6.75
MALE,66,1,18,3.7
MALE,66,1,19,5.216666666666667
MALE,66,1,20,3.3833333333333333
MALE,66,1,21,4.466666666666667
MALE,31,0,1,1.6
MALE,31,0,2,3.05
MALE,31,0,6,2.3000000000000003
MALE,31,0,7,2.283333333333333
MALE,31,0,8,1.7166666666666666
MALE,31,0,9,1.2666666666666666
MALE,31,0,13,2.066666666666667
MALE,31,0,14,3.3166666666666664
MALE,31,0,16,1.0833333333333335
MALE,31,0,20,2.4833333333333334
MALE,31,0,21,0.4666666666666667
MALE,31,0,1,3.9499999999999997
MALE,31,0,2,3.3166666666666664
MALE,31,0,5,1.9833333333333332
MALE,31,0,6,3.3666666666666667
MALE,31,0,8,3.7666666666666666
MALE,31,0,9,1.9666666666666668
MALE,31,0,12,0.7
MALE,31,0,13,2.15
MALE,31,0,15,2.75
MALE,31,0,16,3.066666666666667
MALE,31,0,19,2.4
MALE,31,0,20,0.41666666666666663
MALE,45,3,1,3.7333333333333334
MALE,45,3,2,3.5999999999999996
MALE,45,3,3,9.916666666666666
MALE,45,3,5,0.8999999999999999
MALE,45,3,6,5.316666666666666
MALE,45,3,7,0.65
MALE,45,3,8,3.3499999999999996
MALE,45,3,9,3.3166666666666664
MALE,45,3,10,6.183333333333334
MALE,45,3,12,4.6
MALE,45,3,13,1.9000000000000001
MALE,45,3,14,2.3833333333333337
MALE,45,3,15,5.716666666666667
MALE,45,3,16,4.833333333333334
MALE,45,3,17,6.9
MALE,45,3,19,3.3166666666666664
MALE,45,3,20,5.816666666666666
MALE,45,3,21,2.5666666666666664
MALE,26,1,1,5.966666666666667
MALE,26,1,2,2.4833333333333334
MALE,26,1,3,11.35
MALE,26,1,5,6.55
MALE,26,1,6,4.833333333333334
MALE,26,1,7,5.883333333333333
MALE,26,1,8,3.0166666666666666
MALE,26,1,9,4.033333333333333
MALE,26,1,10,9.35
MALE,26,1,11,7.966666666666667
MALE,26,1,12,4.533333333333333
MALE,26,1,13,4.983333333333333
MALE,26,1,14,3.1999999999999997
MALE,26,1,15,2.9333333333333336
MALE,26,1,16,2.6166666666666667
MALE,26,1,17,7.633333333333333
MALE,26,1,19,3.066666666666667
MALE,26,1,20,4.2
MALE,26,1,21,2.1833333333333336
MALE,43,4,1,10.35
MALE,43,4,4,9.899999999999999
MALE,43,4,5,9.35
MALE,43,4,6,8.700000000000001
MALE,43,4,7,7.683333333333333
MALE,43,4,9,5.583333333333334
MALE,43,4,11,8.116666666666667
MALE,43,4,12,9.166666666666668
MALE,43,4,13,10.016666666666666
MALE,43,4,14,8.566666666666666
MALE,43,4,15,9.016666666666666
MALE,43,4,16,8.0
MALE,43,4,18,8.85
MALE,43,4,19,9.083333333333334
MALE,43,4,20,6.05
MALE,43,4,21,9.266666666666667
MALE,51,1,1,5.3500000000000005
MALE,51,1,2,3.55
MALE,51,1,5,1.0333333333333334
MALE,51,1,6,4.8500000000000005
MALE,51,1,7,4.800000000000001
MALE,51,1,8,5.816666666666666
MALE,51,1,9,0.9333333333333333
MALE,51,1,12,1.1666666666666665
MALE,51,1,13,4.35
MALE,51,1,15,3.6999999999999997
MALE,51,1,16,2.6666666666666665
MALE,51,1,19,3.816666666666667
MALE,51,1,20,1.9166666666666667
MALE,51,1,21,1.4666666666666668
MALE,28,0,2,10.25
MALE,28,0,3,7.916666666666666
MALE,28,0,6,5.883333333333333
MALE,28,0,7,5.933333333333334
MALE,28,0,8,10.266666666666667
MALE,28,0,9,9.183333333333332
MALE,28,0,12,5.416666666666666
MALE,28,0,13,10.633333333333333
MALE,28,0,15,10.216666666666667
MALE,28,0,16,8.1
MALE,28,0,17,9.233333333333333
MALE,28,0,19,10.166666666666666
MALE,28,0,20,5.866666666666666
MALE,28,0,21,9.516666666666666
MALE,49,4,1,8.933333333333334
MALE,49,4,2,6.416666666666667
MALE,49,4,5,9.083333333333332
MALE,49,4,6,9.649999999999999
MALE,49,4,7,6.016666666666667
MALE,49,4,8,6.35
MALE,49,4,9,7.3
MALE,49,4,12,6.716666666666667
MALE,49,4,13,8.733333333333334
MALE,49,4,14,8.566666666666666
MALE,49,4,15,7.616666666666666
MALE,49,4,16,7.466666666666667
MALE,49,4,19,10.083333333333334
MALE,49,4,20,7.933333333333333
MALE,49,4,21,7.95
MALE,37,3,2,8.966666666666665
MALE,37,3,4,8.15
MALE,37,3,5,7.466666666666667
MALE,37,3,7,6.283333333333333
MALE,37,3,8,5.116666666666666
MALE,37,3,9,6.666666666666666
MALE,37,3,10,6.199999999999999
MALE,37,3,11,8.450000000000001
MALE,37,3,12,9.533333333333333
MALE,37,3,13,7.0
MALE,37,3,15,5.783333333333334
MALE,37,3,16,8.35
MALE,37,3,17,7.033333333333333
MALE,37,3,18,8.266666666666666
MALE,37,3,19,9.066666666666666
MALE,37,3,20,6.6
MALE,37,3,21,7.916666666666666
MALE,20,1,1,6.766666666666667
MALE,20,1,2,7.833333333333333
MALE,20,1,4,9.466666666666667
MALE,20,1,5,7.133333333333333
MALE,20,1,6,8.5
MALE,20,1,8,6.8999999999999995
MALE,20,1,9,11.283333333333333
MALE,20,1,11,8.833333333333334
MALE,20,1,13,7.633333333333334
MALE,20,1,14,11.733333333333333
MALE,20,1,15,6.95
MALE,20,1,17,8.700000000000001
MALE,20,1,18,7.383333333333334
MALE,20,1,19,10.450000000000001
MALE,20,1,20,10.966666666666665
FEMALE,20,0,1,0.45
FEMALE,20,0,2,4.45
FEMALE,20,0,5,3.033333333333333
FEMALE,20,0,7,3.4000000000000004
FEMALE,20,0,8,3.0999999999999996
FEMALE,20,0,9,3.6666666666666665
FEMALE,20,0,12,4.366666666666667
FEMALE,20,0,13,2.35
FEMALE,20,0,14,3.6
FEMALE,20,0,15,2.4166666666666665
FEMALE,20,0,16,2.3666666666666663
FEMALE,20,0,19,2.1833333333333336
FEMALE,20,0,20,3.2
FEMALE,20,0,21,1.2833333333333334
MALE,28,4,1,10.316666666666668
MALE,28,4,2,10.716666666666667
MALE,28,4,3,7.733333333333333
MALE,28,4,4,10.516666666666666
MALE,28,4,5,6.183333333333334
MALE,28,4,6,7.5
